query,true_fish,cam,image_rank1,image_ap,identity_rank1,identity_ap,image_top1_fish,image_top1_score,image_top1_source,image_top2_fish,image_top2_score,image_top2_source,image_top3_fish,image_top3_score,image_top3_source,image_top4_fish,image_top4_score,image_top4_source,image_top5_fish,image_top5_score,image_top5_source,identity_top1_fish,identity_top1_score,identity_top1_source,identity_top2_fish,identity_top2_score,identity_top2_source,identity_top3_fish,identity_top3_score,identity_top3_source,identity_top4_fish,identity_top4_score,identity_top4_source,identity_top5_fish,identity_top5_score,identity_top5_source
0009_c1s1_0018.png,0009,c1,0.0,0.043860,0.0,0.090909,0012,0.349101,0012_c2s1_0007.png,0018,0.341747,0018_c1s1_0001.png,0023,0.327422,0023_c1s1_0001.png,0024,0.285414,0024_c2s1_0007.png,0008,0.283067,0008_c1s1_0001.jpg,0018,0.266834,0018,0023,0.251086,0023,0008,0.249821,0008,0012,0.213490,0012,0020,0.184943,0020
0009_c1s1_0019.png,0009,c1,0.0,0.030050,0.0,0.055556,0008,0.482763,0008_c1s1_0001.jpg,0007,0.425311,0007_c2s1_0007.png,0024,0.417559,0024_c2s1_0007.png,0020,0.393384,0020_c1s1_0003.png,0018,0.368778,0018_c1s1_0001.png,0008,0.463620,0008,0020,0.368273,0020,0007,0.360846,0007,0018,0.347144,0018,0017,0.346281,0017
0009_c1s1_0025.png,0009,c1,0.0,0.027886,0.0,0.055556,0008,0.394329,0008_c2s1_0010.jpg,0007,0.375556,0007_c2s1_0007.png,0005,0.368512,0005_c1s1_0005.png,0024,0.362506,0024_c2s1_0007.png,0017,0.359642,0017_c1s1_0004.png,0020,0.336668,0020,0008,0.335552,0008,0017,0.328148,0017,0007,0.322118,0007,0005,0.318557,0005
0009_c2s1_0020.png,0009,c2,0.0,0.060024,0.0,0.142857,0008,0.431408,0008_c1s1_0001.jpg,0023,0.385262,0023_c1s1_0001.png,0012,0.376620,0012_c2s1_0007.png,0011,0.324526,0011_c2s1_0006.png,0018,0.272995,0018_c1s1_0002.png,0011,0.324526,0011,0023,0.310277,0023,0008,0.297324,0008,0018,0.233959,0018,0020,0.217627,0020
0009_c2s1_0021.png,0009,c2,0.0,0.057674,0.0,0.090909,0008,0.537606,0008_c2s1_0006.jpg,0020,0.530512,0020_c2s1_0009.jpg,0024,0.496492,0024_c2s1_0007.png,0017,0.472006,0017_c2s1_0006.jpg,0005,0.444847,0005_c2s1_0007.jpg,0020,0.530061,0020,0017,0.447175,0017,0019,0.431128,0019,0011,0.425250,0011,0024,0.424902,0024
0009_c2s1_0022.png,0009,c2,0.0,0.149675,0.0,0.250000,0008,0.548608,0008_c2s1_0006.jpg,0005,0.532277,0005_c2s1_0007.jpg,0020,0.526896,0020_c1s1_0003.png,0011,0.521460,0011_c2s1_0006.png,0019,0.512085,0019_c2s1_0010.jpg,0011,0.521460,0011,0020,0.507244,0020,0019,0.485984,0019,0009,0.479467,0009,0024,0.455529,0024
0009_c2s1_0023.png,0009,c2,0.0,0.032327,0.0,0.066667,0008,0.630445,0008_c2s1_0008.jpg,0017,0.584419,0017_c2s1_0006.jpg,0005,0.580879,0005_c1s1_0005.png,0019,0.579949,0019_c2s1_0009.jpg,0020,0.579220,0020_c2s1_0009.jpg,0019,0.573341,0019,0020,0.569425,0020,0005,0.566014,0005,0017,0.558073,0017,0007,0.549783,0007
0009_c2s1_0024.png,0009,c2,0.0,0.057467,0.0,0.111111,0023,0.366185,0023_c1s1_0002.png,0012,0.333472,0012_c2s1_0007.png,0018,0.314040,0018_c1s1_0001.png,0024,0.303093,0024_c2s1_0007.png,0008,0.285135,0008_c1s1_0001.jpg,0023,0.313912,0023,0018,0.280124,0018,0020,0.262230,0020,0011,0.238384,0011,0008,0.217151,0008
0010_c1s1_0001.png,0010,c1,0.0,0.030608,0.0,0.052632,0023,0.420257,0023_c1s1_0002.png,0012,0.410087,0012_c2s1_0007.png,0011,0.268742,0011_c1s1_0001.png,0018,0.168087,0018_c1s1_0002.png,0024,0.083138,0024_c2s1_0006.png,0023,0.251979,0023,0011,0.041056,0011,0018,0.038946,0018,0008,-0.011731,0008,0012,-0.024657,0012
0010_c1s1_0002.png,0010,c1,0.0,0.042945,0.0,0.083333,0023,0.478477,0023_c1s1_0002.png,0012,0.446687,0012_c2s1_0006.png,0011,0.424511,0011_c1s1_0001.png,0018,0.234447,0018_c1s1_0002.png,0009,0.217060,0009_c1s1_0002.png,0023,0.391183,0023,0011,0.210149,0011,0009,0.101151,0009,0014,0.087232,0014,0018,0.074016,0018
0010_c1s1_0003.png,0010,c1,0.0,0.042983,0.0,0.090909,0023,0.483337,0023_c1s1_0002.png,0012,0.416011,0012_c2s1_0006.png,0011,0.348577,0011_c1s1_0001.png,0018,0.197492,0018_c1s1_0002.png,0009,0.148999,0009_c1s1_0002.png,0023,0.350305,0023,0011,0.101766,0011,0012,0.059050,0012,0018,0.021297,0018,0014,0.021229,0014
0010_c1s1_0004.png,0010,c1,0.0,0.049258,0.0,0.083333,0023,0.536497,0023_c1s1_0003.png,0012,0.454944,0012_c2s1_0006.png,0011,0.373838,0011_c1s1_0001.png,0022,0.245078,0022_c2s1_0006.jpg,0009,0.244251,0009_c1s1_0002.png,0023,0.444112,0023,0011,0.163927,0011,0014,0.123065,0014,0022,0.114665,0022,0009,0.094396,0009
0010_c1s1_0005.png,0010,c1,0.0,0.026100,0.0,0.045455,0012,0.374066,0012_c2s1_0007.png,0023,0.367842,0023_c1s1_0001.png,0011,0.361559,0011_c1s1_0001.png,0018,0.143599,0018_c1s1_0002.png,0008,0.114299,0008_c1s1_0001.jpg,0023,0.200610,0023,0011,0.103231,0011,0008,0.017912,0008,0018,0.000452,0018,0020,-0.061784,0020
0010_c1s1_0006.png,0010,c1,0.0,0.042020,0.0,0.076923,0012,0.399635,0012_c2s1_0006.png,0023,0.396512,0023_c1s1_0003.png,0011,0.371770,0011_c1s1_0001.png,0022,0.158688,0022_c2s1_0006.jpg,0018,0.083319,0018_c1s1_0002.png,0023,0.269504,0023,0011,0.075448,0011,0022,0.001043,0022,0014,-0.036865,0014,0009,-0.053765,0009
0010_c1s1_0007.png,0010,c1,0.0,0.044028,0.0,0.076923,0023,0.491034,0023_c1s1_0003.png,0011,0.423585,0011_c1s1_0001.png,0012,0.420324,0012_c2s1_0006.png,0022,0.230888,0022_c2s1_0006.jpg,0009,0.191808,0009_c1s1_0002.png,0023,0.373944,0023,0011,0.193990,0011,0022,0.082158,0022,0009,0.082122,0009,0014,0.057993,0014
0010_c1s1_0008.png,0010,c1,0.0,0.040044,0.0,0.076923,0023,0.519585,0023_c1s1_0003.png,0011,0.441021,0011_c1s1_0001.png,0012,0.426028,0012_c2s1_0006.png,0018,0.241940,0018_c1s1_0002.png,0009,0.222704,0009_c1s1_0002.png,0023,0.401686,0023,0011,0.166960,0011,0009,0.086576,0009,0018,0.052609,0018,0014,0.042304,0014
0010_c1s1_0009.png,0010,c1,0.0,0.043569,0.0,0.083333,0023,0.536263,0023_c1s1_0003.png,0012,0.459678,0012_c2s1_0006.png,0011,0.416651,0011_c1s1_0001.png,0009,0.253459,0009_c1s1_0002.png,0018,0.236995,0018_c1s1_0002.png,0023,0.431149,0023,0011,0.229987,0011,0009,0.124336,0009,0014,0.089151,0014,0022,0.071751,0022
0010_c1s1_0010.png,0010,c1,0.0,0.043900,0.0,0.083333,0023,0.510008,0023_c1s1_0002.png,0012,0.450497,0012_c2s1_0006.png,0011,0.434817,0011_c1s1_0001.png,0018,0.219470,0018_c1s1_0002.png,0009,0.190468,0009_c1s1_0002.png,0023,0.386214,0023,0011,0.134943,0011,0009,0.045565,0009,0018,0.022372,0018,0014,0.018075,0014
0010_c1s1_0011.png,0010,c1,0.0,0.051378,0.0,0.083333,0023,0.513642,0023_c1s1_0002.png,0012,0.428464,0012_c2s1_0006.png,0011,0.357060,0011_c1s1_0001.png,0009,0.180446,0009_c1s1_0002.png,0018,0.163422,0018_c1s1_0002.png,0023,0.395887,0023,0011,0.064894,0011,0014,0.045411,0014,0022,0.011622,0022,0009,0.010540,0009
0010_c1s1_0012.png,0010,c1,0.0,0.039484,0.0,0.076923,0023,0.576102,0023_c1s1_0003.png,0012,0.423058,0012_c2s1_0006.png,0011,0.377753,0011_c1s1_0001.png,0009,0.305013,0009_c1s1_0002.png,0018,0.256263,0018_c1s1_0002.png,0023,0.477625,0023,0011,0.215803,0011,0009,0.159473,0009,0014,0.116685,0014,0018,0.076019,0018
0010_c1s1_0013.png,0010,c1,0.0,0.054542,0.0,0.100000,0023,0.523056,0023_c1s1_0003.png,0012,0.406060,0012_c2s1_0006.png,0011,0.360964,0011_c1s1_0001.png,0009,0.283032,0009_c1s1_0002.png,0022,0.266637,0022_c2s1_0006.jpg,0023,0.439778,0023,0022,0.160646,0022,0014,0.160371,0014,0011,0.160080,0011,0009,0.131605,0009
0010_c1s1_0014.png,0010,c1,0.0,0.047914,0.0,0.083333,0023,0.541684,0023_c1s1_0003.png,0012,0.427327,0012_c2s1_0006.png,0011,0.414866,0011_c1s1_0001.png,0009,0.259853,0009_c1s1_0002.png,0018,0.248702,0018_c1s1_0002.png,0023,0.421428,0023,0011,0.208366,0011,0009,0.150156,0009,0014,0.110958,0014,0022,0.107215,0022
0010_c1s1_0015.png,0010,c1,0.0,0.054062,0.0,0.090909,0023,0.550677,0023_c1s1_0002.png,0012,0.419354,0012_c2s1_0006.png,0011,0.313865,0011_c1s1_0001.png,0009,0.260185,0009_c1s1_0002.png,0018,0.217331,0018_c1s1_0002.png,0023,0.456384,0023,0011,0.139023,0011,0014,0.117309,0014,0009,0.109155,0009,0012,0.104594,0012
0010_c1s1_0016.png,0010,c1,0.0,0.032968,0.0,0.062500,0023,0.463659,0023_c1s1_0002.png,0012,0.412855,0012_c2s1_0006.png,0011,0.306509,0011_c1s1_0001.png,0009,0.143184,0009_c1s1_0001.png,0008,0.139692,0008_c1s1_0001.jpg,0023,0.323011,0023,0011,0.131517,0011,0008,0.021095,0008,0014,0.013322,0014,0012,0.003123,0012
0010_c1s1_0017.png,0010,c1,0.0,0.048978,0.0,0.083333,0023,0.601159,0023_c1s1_0003.png,0012,0.496162,0012_c2s1_0006.png,0011,0.433289,0011_c1s1_0001.png,0009,0.354801,0009_c1s1_0002.png,0018,0.301935,0018_c1s1_0002.png,0023,0.520748,0023,0011,0.270424,0011,0009,0.215674,0009,0014,0.173686,0014,0022,0.126801,0022
0010_c1s1_0018.png,0010,c1,0.0,0.051785,0.0,0.083333,0023,0.533512,0023_c1s1_0003.png,0012,0.435907,0012_c2s1_0006.png,0011,0.337414,0011_c1s1_0001.png,0009,0.211121,0009_c1s1_0002.png,0018,0.172071,0018_c1s1_0002.png,0023,0.414030,0023,0011,0.095590,0011,0014,0.074107,0014,0009,0.040742,0009,0022,0.037851,0022
0010_c1s1_0019.png,0010,c1,0.0,0.052791,0.0,0.083333,0023,0.561615,0023_c1s1_0003.png,0012,0.496075,0012_c2s1_0006.png,0011,0.398665,0011_c1s1_0001.png,0009,0.260058,0009_c1s1_0002.png,0022,0.229340,0022_c2s1_0006.jpg,0023,0.466292,0023,0011,0.182652,0011,0014,0.112333,0014,0009,0.105303,0009,0022,0.097225,0022
0010_c1s1_0020.png,0010,c1,0.0,0.039215,0.0,0.083333,0023,0.466183,0023_c1s1_0001.png,0012,0.358793,0012_c2s1_0006.png,0011,0.333629,0011_c1s1_0001.png,0009,0.192469,0009_c1s1_0002.png,0018,0.189639,0018_c1s1_0002.png,0023,0.348415,0023,0011,0.152075,0011,0012,0.118946,0012,0009,0.075455,0009,0014,0.065952,0014
0010_c1s1_0022.png,0010,c1,0.0,0.040874,0.0,0.083333,0023,0.539369,0023_c1s1_0003.png,0012,0.443183,0012_c2s1_0006.png,0011,0.422189,0011_c1s1_0001.png,0009,0.257724,0009_c1s1_0002.png,0018,0.234036,0018_c1s1_0002.png,0023,0.443572,0023,0011,0.194442,0011,0009,0.111746,0009,0014,0.088876,0014,0018,0.073167,0018
0010_c1s1_0023.png,0010,c1,0.0,0.045442,0.0,0.083333,0023,0.500409,0023_c1s1_0002.png,0012,0.476232,0012_c2s1_0007.png,0011,0.311145,0011_c1s1_0001.png,0018,0.264339,0018_c1s1_0002.png,0009,0.188036,0009_c1s1_0002.png,0023,0.398623,0023,0012,0.194075,0012,0011,0.173923,0011,0014,0.104462,0014,0009,0.091187,0009
0010_c1s1_0024.png,0010,c1,0.0,0.031822,0.0,0.062500,0012,0.364299,0012_c2s1_0006.png,0023,0.360488,0023_c1s1_0002.png,0011,0.326234,0011_c1s1_0001.png,0018,0.091688,0018_c1s1_0002.png,0008,0.078436,0008_c1s1_0001.jpg,0023,0.205703,0023,0011,0.021029,0011,0008,0.001553,0008,0018,-0.062779,0018,0020,-0.092443,0020
0010_c1s1_0025.png,0010,c1,0.0,0.035034,0.0,0.071429,0023,0.490093,0023_c1s1_0003.png,0012,0.433699,0012_c2s1_0006.png,0011,0.422937,0011_c1s1_0001.png,0018,0.212968,0018_c1s1_0002.png,0009,0.199405,0009_c1s1_0002.png,0023,0.386145,0023,0011,0.229817,0011,0009,0.094787,0009,0020,0.057646,0020,0018,0.048316,0018
0010_c1s1_0026.png,0010,c1,0.0,0.040438,0.0,0.076923,0023,0.620445,0023_c1s1_0003.png,0012,0.462351,0012_c2s1_0006.png,0011,0.458461,0011_c1s1_0001.png,0009,0.346543,0009_c1s1_0002.png,0018,0.310151,0018_c1s1_0002.png,0023,0.514572,0023,0011,0.282348,0011,0009,0.211857,0009,0020,0.131591,0020,0018,0.119673,0018
0010_c1s1_0027.png,0010,c1,0.0,0.045911,0.0,0.083333,0023,0.545168,0023_c1s1_0003.png,0012,0.445491,0012_c2s1_0006.png,0011,0.359155,0011_c1s1_0001.png,0009,0.246926,0009_c1s1_0002.png,0018,0.207728,0018_c1s1_0002.png,0023,0.447854,0023,0011,0.144924,0011,0014,0.098959,0014,0009,0.087437,0009,0022,0.062339,0022
0010_c1s1_0028.png,0010,c1,0.0,0.045849,0.0,0.083333,0023,0.551359,0023_c1s1_0003.png,0012,0.451451,0012_c2s1_0006.png,0011,0.396945,0011_c1s1_0001.png,0009,0.245846,0009_c1s1_0002.png,0018,0.236153,0018_c1s1_0002.png,0023,0.439652,0023,0011,0.152304,0011,0009,0.094078,0009,0014,0.079737,0014,0022,0.039384,0022
0010_c1s1_0029.png,0010,c1,0.0,0.044195,0.0,0.083333,0023,0.579202,0023_c1s1_0003.png,0012,0.460498,0012_c2s1_0006.png,0011,0.397330,0011_c1s1_0001.png,0009,0.333849,0009_c1s1_0002.png,0018,0.274049,0018_c1s1_0002.png,0023,0.504945,0023,0011,0.280095,0011,0009,0.204826,0009,0014,0.167923,0014,0022,0.129682,0022
0010_c1s1_0030.png,0010,c1,0.0,0.046070,0.0,0.083333,0023,0.525503,0023_c1s1_0003.png,0012,0.453545,0012_c2s1_0006.png,0011,0.417569,0011_c1s1_0001.png,0018,0.225208,0018_c1s1_0002.png,0009,0.219760,0009_c1s1_0002.png,0023,0.417460,0023,0011,0.144989,0011,0009,0.068165,0009,0014,0.045284,0014,0018,0.030037,0018
0010_c2s1_0031.png,0010,c2,0.0,0.055832,0.0,0.083333,0023,0.420387,0023_c1s1_0002.png,0012,0.415873,0012_c2s1_0006.png,0011,0.289130,0011_c1s1_0001.png,0022,0.161605,0022_c2s1_0006.jpg,0018,0.105874,0018_c1s1_0002.png,0023,0.322015,0023,0014,0.068112,0014,0012,0.060589,0012,0022,0.040714,0022,0011,0.029660,0011
0010_c2s1_0032.png,0010,c2,0.0,0.042353,0.0,0.076923,0023,0.398185,0023_c1s1_0003.png,0012,0.366716,0012_c2s1_0006.png,0011,0.322168,0011_c1s1_0001.png,0022,0.177890,0022_c2s1_0006.jpg,0009,0.110289,0009_c1s1_0002.png,0023,0.296027,0023,0011,0.149708,0011,0022,0.050247,0022,0014,0.032680,0014,0009,0.016139,0009
0010_c2s1_0033.png,0010,c2,0.0,0.034796,0.0,0.071429,0023,0.440837,0023_c1s1_0002.png,0012,0.398354,0012_c2s1_0007.png,0011,0.370434,0011_c1s1_0001.png,0018,0.205425,0018_c1s1_0002.png,0009,0.135476,0009_c1s1_0002.png,0023,0.310981,0023,0011,0.124527,0011,0018,0.057568,0018,0012,0.037624,0012,0009,0.029790,0009
0010_c2s1_0034.png,0010,c2,0.0,0.046493,0.0,0.090909,0011,0.447246,0011_c1s1_0001.png,0012,0.398507,0012_c2s1_0006.png,0023,0.378333,0023_c1s1_0003.png,0022,0.235479,0022_c2s1_0006.jpg,0018,0.121525,0018_c1s1_0002.png,0023,0.266971,0023,0011,0.162415,0011,0022,0.041611,0022,0009,0.012797,0009,0014,-0.015013,0014
0010_c2s1_0035.png,0010,c2,0.0,0.045241,0.0,0.083333,0023,0.475494,0023_c1s1_0003.png,0012,0.472332,0012_c2s1_0006.png,0011,0.455783,0011_c1s1_0001.png,0018,0.239328,0018_c1s1_0002.png,0022,0.224945,0022_c2s1_0006.jpg,0023,0.392992,0023,0011,0.235747,0011,0009,0.110444,0009,0014,0.086017,0014,0022,0.076891,0022
0011_c1s1_0002.png,0011,c1,0.0,0.090710,0.0,0.250000,0023,0.469383,0023_c1s1_0002.png,0018,0.360571,0018_c1s1_0001.png,0012,0.354168,0012_c2s1_0007.png,0020,0.272386,0020_c1s1_0002.png,0024,0.244595,0024_c2s1_0006.png,0023,0.337762,0023,0018,0.243629,0018,0020,0.224676,0020,0011,0.179786,0011,0012,0.171132,0012
0011_c1s1_0003.png,0011,c1,0.0,0.194414,0.0,0.333333,0023,0.507700,0023_c1s1_0001.png,0018,0.465495,0018_c1s1_0001.png,0012,0.421469,0012_c2s1_0007.png,0011,0.407129,0011_c1s1_0001.png,0008,0.360413,0008_c1s1_0001.jpg,0023,0.374186,0023,0018,0.367524,0018,0011,0.355994,0011,0020,0.272179,0020,0008,0.264845,0008
0011_c1s1_0004.png,0011,c1,0.0,0.225137,0.0,0.500000,0023,0.507136,0023_c1s1_0002.png,0012,0.464691,0012_c2s1_0007.png,0011,0.398967,0011_c1s1_0001.png,0018,0.342329,0018_c1s1_0002.png,0024,0.284424,0024_c2s1_0006.png,0023,0.416296,0023,0011,0.310122,0011,0018,0.206790,0018,0009,0.200130,0009,0020,0.199158,0020
0011_c1s1_0005.png,0011,c1,0.0,0.189205,0.0,0.500000,0023,0.487229,0023_c1s1_0001.png,0012,0.461676,0012_c2s1_0007.png,0011,0.365798,0011_c1s1_0001.png,0018,0.302555,0018_c1s1_0002.png,0008,0.242543,0008_c1s1_0001.jpg,0023,0.334539,0023,0011,0.189749,0011,0018,0.185910,0018,0008,0.152700,0008,0020,0.104010,0020
0011_c1s1_0006.png,0011,c1,0.0,0.182044,0.0,0.500000,0023,0.392063,0023_c1s1_0001.png,0012,0.346825,0012_c2s1_0007.png,0011,0.208895,0011_c1s1_0001.png,0018,0.206095,0018_c1s1_0001.png,0008,0.180820,0008_c1s1_0001.jpg,0023,0.232629,0023,0011,0.108321,0011,0008,0.095769,0008,0012,0.084769,0012,0018,0.076971,0018
0011_c1s1_0007.png,0011,c1,1.0,0.382579,0.0,0.250000,0011,0.352588,0011_c1s1_0001.png,0012,0.338792,0012_c2s1_0007.png,0023,0.336979,0023_c1s1_0001.png,0018,0.235665,0018_c1s1_0001.png,0008,0.137366,0008_c1s1_0001.jpg,0023,0.165885,0023,0018,0.098105,0018,0008,0.098091,0008,0011,-0.004075,0011,0020,-0.034563,0020
0011_c1s1_0008.png,0011,c1,0.0,0.172835,0.0,0.200000,0018,0.419873,0018_c1s1_0001.png,0023,0.417639,0023_c1s1_0001.png,0012,0.397283,0012_c2s1_0007.png,0011,0.347481,0011_c1s1_0001.png,0024,0.322147,0024_c2s1_0007.png,0018,0.325392,0018,0023,0.294926,0023,0008,0.244422,0008,0020,0.221300,0020,0011,0.209380,0011
0011_c1s1_0009.png,0011,c1,0.0,0.234722,0.0,0.500000,0023,0.544693,0023_c1s1_0001.png,0018,0.506915,0018_c1s1_0001.png,0011,0.479668,0011_c1s1_0001.png,0008,0.469934,0008_c1s1_0001.jpg,0012,0.435864,0012_c2s1_0007.png,0018,0.439126,0018,0011,0.420910,0011,0023,0.409037,0023,0020,0.377333,0020,0008,0.372856,0008
0011_c1s1_0010.png,0011,c1,0.0,0.166413,0.0,0.250000,0023,0.446565,0023_c1s1_0001.png,0012,0.387355,0012_c2s1_0007.png,0018,0.378916,0018_c1s1_0001.png,0011,0.305354,0011_c1s1_0001.png,0008,0.292872,0008_c1s1_0001.jpg,0023,0.315621,0023,0018,0.273289,0018,0008,0.221563,0008,0011,0.219265,0011,0012,0.175780,0012
0011_c1s1_0012.png,0011,c1,0.0,0.094937,0.0,0.142857,0023,0.470384,0023_c1s1_0001.png,0018,0.455040,0018_c1s1_0001.png,0012,0.384767,0012_c2s1_0007.png,0024,0.324158,0024_c2s1_0006.png,0011,0.323436,0011_c1s1_0001.png,0023,0.330950,0023,0018,0.322817,0018,0020,0.245243,0020,0024,0.201370,0024,0008,0.192343,0008
0011_c1s1_0025.png,0011,c1,0.0,0.067472,0.0,0.142857,0008,0.604292,0008_c1s1_0005.jpg,0017,0.595506,0017_c1s1_0001.png,0018,0.542701,0018_c1s1_0001.png,0007,0.536212,0007_c1s1_0005.png,0020,0.520323,0020_c2s1_0010.jpg,0017,0.589291,0017,0008,0.572436,0008,0007,0.535890,0007,0018,0.522103,0018,0005,0.483697,0005
0011_c2s1_0014.png,0011,c2,0.0,0.152778,0.0,0.250000,0023,0.328031,0023_c1s1_0002.png,0012,0.308829,0012_c2s1_0007.png,0018,0.237354,0018_c1s1_0001.png,0011,0.233638,0011_c1s1_0001.png,0024,0.156518,0024_c2s1_0006.png,0023,0.196031,0023,0018,0.084910,0018,0012,0.041877,0012,0011,0.035974,0011,0020,0.013389,0020
0011_c2s1_0015.png,0011,c2,0.0,0.183929,0.0,0.333333,0023,0.410284,0023_c1s1_0001.png,0012,0.377256,0012_c2s1_0007.png,0018,0.370478,0018_c1s1_0001.png,0008,0.357311,0008_c1s1_0001.jpg,0011,0.348759,0011_c1s1_0001.png,0018,0.320707,0018,0023,0.310118,0023,0011,0.297572,0011,0008,0.292018,0008,0020,0.246602,0020
0011_c2s1_0016.png,0011,c2,0.0,0.252715,0.0,0.500000,0023,0.534609,0023_c1s1_0001.png,0012,0.452144,0012_c2s1_0007.png,0011,0.421151,0011_c2s1_0007.png,0018,0.352691,0018_c1s1_0002.png,0005,0.338634,0005_c2s1_0011.jpg,0023,0.441056,0023,0011,0.417153,0011,0018,0.270564,0018,0009,0.235354,0009,0020,0.231472,0020
0011_c2s1_0017.png,0011,c2,0.0,0.094411,0.0,0.250000,0024,0.508329,0024_c2s1_0007.png,0008,0.505868,0008_c1s1_0001.jpg,0020,0.490996,0020_c2s1_0009.jpg,0018,0.477406,0018_c1s1_0001.png,0011,0.450202,0011_c2s1_0006.png,0008,0.462854,0008,0020,0.457004,0020,0018,0.456587,0018,0011,0.450202,0011,0017,0.438392,0017
0011_c2s1_0018.png,0011,c2,0.0,0.243319,0.0,0.500000,0023,0.518238,0023_c1s1_0001.png,0012,0.464413,0012_c2s1_0007.png,0011,0.399837,0011_c2s1_0006.png,0018,0.385832,0018_c1s1_0002.png,0008,0.369302,0008_c1s1_0001.jpg,0023,0.442727,0023,0011,0.399837,0011,0020,0.322787,0020,0009,0.293916,0009,0018,0.283293,0018
0011_c2s1_0019.png,0011,c2,0.0,0.134956,0.0,0.333333,0023,0.392371,0023_c1s1_0001.png,0012,0.317102,0012_c2s1_0007.png,0018,0.305042,0018_c1s1_0001.png,0008,0.293470,0008_c1s1_0001.jpg,0024,0.257132,0024_c2s1_0007.png,0023,0.314808,0023,0018,0.240825,0018,0011,0.228120,0011,0020,0.219887,0020,0008,0.213500,0008
0011_c2s1_0020.png,0011,c2,0.0,0.251812,0.0,0.333333,0012,0.308986,0012_c2s1_0007.png,0011,0.250342,0011_c1s1_0001.png,0023,0.168275,0023_c1s1_0002.png,0008,0.001072,0008_c1s1_0001.jpg,0022,-0.042508,0022_c2s1_0006.jpg,0023,0.020509,0023,0008,-0.034109,0008,0011,-0.102894,0011,0013,-0.153804,0013,0022,-0.159690,0022
0011_c2s1_0021.png,0011,c2,0.0,0.082311,0.0,0.142857,0023,0.326783,0023_c1s1_0002.png,0012,0.325867,0012_c2s1_0007.png,0018,0.216146,0018_c1s1_0001.png,0020,0.162228,0020_c1s1_0002.png,0011,0.154605,0011_c1s1_0001.png,0023,0.212744,0023,0012,0.133424,0012,0018,0.109977,0018,0020,0.092904,0020,0008,0.051849,0008
0011_c2s1_0022.png,0011,c2,1.0,0.529762,0.0,0.500000,0011,0.565693,0011_c1s1_0001.png,0012,0.544059,0012_c2s1_0007.png,0023,0.455973,0023_c1s1_0001.png,0018,0.437618,0018_c1s1_0002.png,0024,0.362746,0024_c2s1_0006.png,0023,0.364497,0023,0011,0.348798,0011,0018,0.328737,0018,0020,0.231269,0020,0008,0.218535,0008
0011_c2s1_0023.png,0011,c2,1.0,0.435965,0.0,0.333333,0011,0.341835,0011_c1s1_0001.png,0012,0.327920,0012_c2s1_0007.png,0023,0.304373,0023_c1s1_0001.png,0008,0.276470,0008_c1s1_0001.jpg,0018,0.260134,0018_c1s1_0001.png,0008,0.217284,0008,0018,0.180401,0018,0011,0.178648,0011,0023,0.150712,0023,0017,0.120365,0017
0011_c2s1_0024.png,0011,c2,0.0,0.199405,0.0,0.250000,0023,0.387180,0023_c1s1_0001.png,0012,0.376136,0012_c2s1_0007.png,0011,0.306354,0011_c1s1_0001.png,0018,0.290977,0018_c1s1_0001.png,0008,0.261629,0008_c1s1_0001.jpg,0023,0.231376,0023,0018,0.191754,0018,0008,0.188234,0008,0011,0.162828,0011,0020,0.058954,0020
0011_c2s1_0026.png,0011,c2,1.0,0.486660,1.0,1.000000,0011,0.633866,0011_c2s1_0006.png,0020,0.602101,0020_c2s1_0009.jpg,0024,0.572172,0024_c2s1_0006.png,0018,0.557910,0018_c1s1_0001.png,0009,0.553097,0009_c2s1_0010.jpg,0011,0.633866,0011,0020,0.587229,0020,0009,0.558253,0009,0023,0.530630,0023,0018,0.509848,0018
0012_c1s1_0001.png,0012,c1,0.0,0.078024,0.0,0.125000,0020,0.532532,0020_c2s1_0009.jpg,0018,0.526551,0018_c1s1_0001.png,0023,0.516628,0023_c1s1_0001.png,0024,0.491146,0024_c2s1_0007.png,0005,0.453948,0005_c1s1_0005.png,0020,0.538174,0020,0023,0.486312,0023,0018,0.476843,0018,0024,0.450516,0024,0011,0.433141,0011
0012_c1s1_0002.png,0012,c1,0.0,0.026862,0.0,0.050000,0017,0.809860,0017_c1s1_0005.png,0008,0.780267,0008_c1s1_0005.jpg,0007,0.779096,0007_c2s1_0007.png,0019,0.729726,0019_c1s1_0001.png,0016,0.721676,0016_c1s1_0001.png,0017,0.806618,0017,0007,0.785328,0007,0008,0.749683,0008,0013,0.705451,0013,0016,0.700337,0016
0012_c1s1_0003.png,0012,c1,1.0,0.254580,0.0,0.125000,0012,0.392173,0012_c2s1_0007.png,0023,0.377715,0023_c1s1_0002.png,0011,0.355591,0011_c1s1_0001.png,0018,0.272346,0018_c1s1_0001.png,0024,0.237125,0024_c2s1_0006.png,0023,0.269492,0023,0018,0.198174,0018,0020,0.156762,0020,0008,0.151842,0008,0011,0.144248,0011
0012_c1s1_0004.png,0012,c1,0.0,0.106160,0.0,0.125000,0011,0.534264,0011_c1s1_0001.png,0018,0.498737,0018_c1s1_0002.png,0024,0.497673,0024_c2s1_0006.png,0023,0.483639,0023_c1s1_0001.png,0012,0.473554,0012_c2s1_0007.png,0023,0.464131,0023,0020,0.446881,0020,0011,0.440836,0011,0018,0.437010,0018,0024,0.388206,0024
